Name,County,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,county_name,state,year
"Prairie County, Montana",079,1414.0,51.2,44643.0,24431.0,255.0,18.033946251768032,PRAIRIE,MONTANA,2016
"Glacier County, Montana",035,13695.0,31.1,29181.0,16284.0,4502.0,32.87331142752829,GLACIER,MONTANA,2016
"Fallon County, Montana",025,2913.0,38.3,50114.0,31902.0,197.0,6.762787504291109,FALLON,MONTANA,2016
"Golden Valley County, Montana",037,730.0,54.6,44000.0,25714.0,119.0,16.301369863013697,GOLDEN VALLEY,MONTANA,2016
"Silver Bow County, Montana",093,34560.0,40.7,39580.0,25583.0,6555.0,18.96701388888889,SILVER BOW,MONTANA,2016
"Stillwater County, Montana",095,9342.0,46.6,59603.0,30958.0,675.0,7.22543352601156,STILLWATER,MONTANA,2016
"Jefferson County, Montana",043,11601.0,47.9,62939.0,31801.0,973.0,8.387207999310403,JEFFERSON,MONTANA,2016
"Granite County, Montana",039,3212.0,53.5,48688.0,26720.0,456.0,14.196762141967621,GRANITE,MONTANA,2016
"Wheatland County, Montana",107,2109.0,42.9,36076.0,19407.0,365.0,17.306780464675203,WHEATLAND,MONTANA,2016
"Madison County, Montana",057,7810.0,52.7,47617.0,30030.0,874.0,11.19078104993598,MADISON,MONTANA,2016
"Sheridan County, Montana",091,3645.0,47.2,52308.0,31997.0,395.0,10.83676268861454,SHERIDAN,MONTANA,2016
"Carter County, Montana",011,1295.0,51.0,46985.0,30728.0,160.0,12.355212355212355,CARTER,MONTANA,2016
"Big Horn County, Montana",003,13214.0,30.0,44136.0,17352.0,3615.0,27.357348266989558,BIG HORN,MONTANA,2016
"Lake County, Montana",047,29311.0,41.5,39898.0,23191.0,6206.0,21.172938487257344,LAKE,MONTANA,2016
"Lewis and Clark County, Montana",049,65989.0,41.2,59170.0,29892.0,7786.0,11.798936186334085,LEWIS AND CLARK,MONTANA,2016
"Curry County, Oregon",015,22364.0,55.1,38661.0,24908.0,3382.0,15.122518333035234,CURRY,OREGON,2016
"Gilliam County, Oregon",021,1913.0,46.5,40556.0,23360.0,213.0,11.134343962362781,GILLIAM,OREGON,2016
"Hood River County, Oregon",027,22842.0,39.1,56581.0,28347.0,3006.0,13.159968479117415,HOOD RIVER,OREGON,2016
"Lake County, Oregon",037,7799.0,48.7,33453.0,20327.0,1280.0,16.412360559046032,LAKE,OREGON,2016
"Multnomah County, Oregon",051,778193.0,36.7,57449.0,33255.0,130564.0,16.777843028657415,MULTNOMAH,OREGON,2016
"Pike County, Pennsylvania",103,56210.0,46.7,61199.0,29695.0,5672.0,10.090731186621598,PIKE,PENNSYLVANIA,2016
"Snyder County, Pennsylvania",109,40246.0,39.5,51110.0,24708.0,4230.0,10.510361278139442,SNYDER,PENNSYLVANIA,2016
"Susquehanna County, Pennsylvania",115,41832.0,46.9,50160.0,26551.0,5320.0,12.717536813922356,SUSQUEHANNA,PENNSYLVANIA,2016
"Crawford County, Pennsylvania",039,87027.0,42.6,45637.0,23578.0,12077.0,13.877302446367219,CRAWFORD,PENNSYLVANIA,2016
"Erie County, Pennsylvania",049,279133.0,38.9,47094.0,25555.0,44452.0,15.925024988088115,ERIE,PENNSYLVANIA,2016
"Fulton County, Pennsylvania",057,14653.0,44.0,49420.0,24327.0,1624.0,11.083054664573808,FULTON,PENNSYLVANIA,2016
"Juniata County, Pennsylvania",067,24811.0,43.2,49028.0,23461.0,2926.0,11.793156261335698,JUNIATA,PENNSYLVANIA,2016
"Schuylkill County, Pennsylvania",107,145503.0,44.1,46573.0,24275.0,18029.0,12.39080981148155,SCHUYLKILL,PENNSYLVANIA,2016
"Wyoming County, Pennsylvania",131,27975.0,43.7,53397.0,26823.0,2817.0,10.06970509383378,WYOMING,PENNSYLVANIA,2016
"Adams County, Pennsylvania",001,101759.0,43.1,61927.0,28515.0,9117.0,8.959404082194204,ADAMS,PENNSYLVANIA,2016
"Pierce County, Washington",053,832896.0,36.0,61468.0,29750.0,103562.0,12.433965345013062,PIERCE,WASHINGTON,2016
"Franklin County, Washington",021,87810.0,29.3,58284.0,20997.0,14019.0,15.965152032798088,FRANKLIN,WASHINGTON,2016
"Walla Walla County, Washington",071,59809.0,37.3,48705.0,24736.0,8971.0,14.999414803792071,WALLA WALLA,WASHINGTON,2016
"Whatcom County, Washington",073,209729.0,36.8,54207.0,27810.0,32649.0,15.567231999389689,WHATCOM,WASHINGTON,2016
"Grant County, West Virginia",023,11770.0,46.2,38703.0,20648.0,1525.0,12.956669498725573,GRANT,WEST VIRGINIA,2016
"Hampshire County, West Virginia",027,23455.0,45.1,32177.0,19997.0,3864.0,16.474099339160095,HAMPSHIRE,WEST VIRGINIA,2016
"Brooke County, West Virginia",009,23473.0,46.2,46265.0,24428.0,2851.0,12.145869722660077,BROOKE,WEST VIRGINIA,2016
"Doddridge County, West Virginia",017,8363.0,41.9,39381.0,19703.0,1186.0,14.181513810833433,DODDRIDGE,WEST VIRGINIA,2016
"Hardy County, West Virginia",031,13942.0,44.7,39840.0,21956.0,1897.0,13.606369244010903,HARDY,WEST VIRGINIA,2016
"Marion County, West Virginia",049,56716.0,41.3,46430.0,24250.0,9222.0,16.25996191550885,MARION,WEST VIRGINIA,2016
"Mingo County, West Virginia",059,25549.0,41.6,32441.0,19502.0,6594.0,25.809229324043994,MINGO,WEST VIRGINIA,2016
"Hancock County, West Virginia",029,30024.0,45.7,40316.0,24041.0,4286.0,14.275246469491075,HANCOCK,WEST VIRGINIA,2016
"Marshall County, West Virginia",051,32296.0,44.5,44464.0,23166.0,4600.0,14.243249938072827,MARSHALL,WEST VIRGINIA,2016
"Nicholas County, West Virginia",067,25743.0,44.5,39901.0,24244.0,4486.0,17.426096414559296,NICHOLAS,WEST VIRGINIA,2016
"Tucker County, West Virginia",093,6922.0,47.9,43529.0,22958.0,899.0,12.987575845131465,TUCKER,WEST VIRGINIA,2016
"Tyler County, West Virginia",095,9000.0,46.3,38674.0,22083.0,1663.0,18.477777777777778,TYLER,WEST VIRGINIA,2016
"Roane County, West Virginia",087,14513.0,44.2,34144.0,18954.0,2870.0,19.775373802797493,ROANE,WEST VIRGINIA,2016
"Taylor County, West Virginia",091,16949.0,43.1,44371.0,22915.0,2729.0,16.1012449112042,TAYLOR,WEST VIRGINIA,2016
"Wood County, West Virginia",107,86262.0,42.6,43944.0,25465.0,14747.0,17.095592497275742,WOOD,WEST VIRGINIA,2016
"Gilmer County, West Virginia",021,8497.0,37.8,37286.0,17361.0,1741.0,20.48958455925621,GILMER,WEST VIRGINIA,2016
"Mason County, West Virginia",053,27060.0,43.6,37322.0,20253.0,4970.0,18.36659275683666,MASON,WEST VIRGINIA,2016
"Monroe County, West Virginia",063,13496.0,47.0,35995.0,21257.0,2283.0,16.916123295791344,MONROE,WEST VIRGINIA,2016
"Pleasants County, West Virginia",073,7612.0,43.9,45191.0,23580.0,1187.0,15.593799264319495,PLEASANTS,WEST VIRGINIA,2016
"Cabell County, West Virginia",011,96623.0,38.3,37760.0,23853.0,20249.0,20.95670803017915,CABELL,WEST VIRGINIA,2016
"Jefferson County, West Virginia",037,55531.0,40.1,69753.0,32227.0,5884.0,10.595883380454161,JEFFERSON,WEST VIRGINIA,2016
"Logan County, West Virginia",045,35166.0,42.9,37262.0,20843.0,6986.0,19.86577944605585,LOGAN,WEST VIRGINIA,2016
"Pendleton County, West Virginia",071,7291.0,49.6,37035.0,23325.0,1307.0,17.926210396379098,PENDLETON,WEST VIRGINIA,2016
"Harrison County, West Virginia",033,68775.0,41.8,44845.0,25702.0,10743.0,15.620501635768811,HARRISON,WEST VIRGINIA,2016
"Ohio County, West Virginia",069,43257.0,43.2,41986.0,28160.0,6626.0,15.317752040132232,OHIO,WEST VIRGINIA,2016
"Calhoun County, West Virginia",013,7482.0,47.6,39384.0,20640.0,1176.0,15.717722534081796,CALHOUN,WEST VIRGINIA,2016
"Morgan County, West Virginia",065,17514.0,46.6,43234.0,23966.0,1962.0,11.202466598150052,MORGAN,WEST VIRGINIA,2016
"Raleigh County, West Virginia",081,78051.0,41.5,41533.0,22590.0,13173.0,16.877426298189643,RALEIGH,WEST VIRGINIA,2016
"Putnam County, West Virginia",079,56743.0,41.4,56640.0,29173.0,5546.0,9.773892814972772,PUTNAM,WEST VIRGINIA,2016
"Barbour County, West Virginia",001,16892.0,41.1,36733.0,18602.0,3657.0,21.649301444470755,BARBOUR,WEST VIRGINIA,2016
"McDowell County, West Virginia",047,20273.0,44.3,25206.0,14259.0,7076.0,34.90356631973561,MCDOWELL,WEST VIRGINIA,2016
"Wayne County, West Virginia",099,41237.0,42.7,38311.0,20450.0,8566.0,20.772607124669594,WAYNE,WEST VIRGINIA,2016
"Jackson County, West Virginia",035,29199.0,42.9,40949.0,22591.0,4315.0,14.77790335285455,JACKSON,WEST VIRGINIA,2016
"Sunflower County, Mississippi",133,27424.0,34.5,27126.0,14111.0,8109.0,29.568990665110853,SUNFLOWER,MISSISSIPPI,2016
"Adams County, Mississippi",001,31747.0,40.4,31283.0,18091.0,8905.0,28.049894478218416,ADAMS,MISSISSIPPI,2016
"DeSoto County, Mississippi",033,170890.0,36.2,60111.0,27135.0,16948.0,9.91749078354497,DESOTO,MISSISSIPPI,2016
"Delaware County, Pennsylvania",045,562316.0,39.0,66576.0,34857.0,58737.0,10.445550188861779,DELAWARE,PENNSYLVANIA,2016
"Somerset County, Pennsylvania",111,76201.0,45.5,45424.0,23402.0,8993.0,11.801682392619519,SOMERSET,PENNSYLVANIA,2016
"Madison County, Missouri",123,12403.0,42.9,36359.0,19009.0,1978.0,15.947754575505925,MADISON,MISSOURI,2016
"Vernon County, Missouri",217,20836.0,40.7,40655.0,21246.0,3499.0,16.79305048953734,VERNON,MISSOURI,2016
"Nodaway County, Missouri",147,23026.0,28.7,39908.0,19378.0,5046.0,21.91435768261965,NODAWAY,MISSOURI,2016
"Chariton County, Missouri",041,7615.0,45.4,41773.0,23029.0,1130.0,14.83913328956008,CHARITON,MISSOURI,2016
"Wayne County, Missouri",223,13341.0,46.8,33954.0,18378.0,3003.0,22.509557004722286,WAYNE,MISSOURI,2016
"Scott County, Missouri",201,38994.0,39.6,40276.0,22034.0,7467.0,19.149099861517158,SCOTT,MISSOURI,2016
"Barton County, Missouri",011,12075.0,40.8,38877.0,22513.0,2722.0,22.542443064182194,BARTON,MISSOURI,2016
"Cedar County, Missouri",039,13932.0,44.4,33720.0,18932.0,3171.0,22.760551248923342,CEDAR,MISSOURI,2016
"Gasconade County, Missouri",073,14875.0,45.7,45505.0,24355.0,2074.0,13.942857142857143,GASCONADE,MISSOURI,2016
"Macon County, Missouri",121,15399.0,42.9,37099.0,19941.0,2845.0,18.475225664004157,MACON,MISSOURI,2016
"Oregon County, Missouri",149,10922.0,46.5,30442.0,18080.0,2809.0,25.718732832814503,OREGON,MISSOURI,2016
"Ste. Genevieve County, Missouri",186,17937.0,42.2,49356.0,24013.0,2561.0,14.277749902436305,STE. GENEVIEVE,MISSOURI,2016
"Douglas County, Missouri",067,13467.0,47.4,31333.0,17261.0,2704.0,20.078710922996954,DOUGLAS,MISSOURI,2016
"Henry County, Missouri",083,21930.0,43.8,42707.0,23510.0,4575.0,20.861833105335158,HENRY,MISSOURI,2016
"Lawrence County, Missouri",109,38204.0,39.6,40505.0,19973.0,6803.0,17.8070359124699,LAWRENCE,MISSOURI,2016
"Pulaski County, Missouri",169,53302.0,26.9,49216.0,20464.0,6372.0,11.954523282428427,PULASKI,MISSOURI,2016
"Texas County, Missouri",215,25690.0,41.5,35730.0,17367.0,6301.0,24.527053328143246,TEXAS,MISSOURI,2016
"Callaway County, Missouri",027,44693.0,37.8,50362.0,23475.0,5354.0,11.979504620410355,CALLAWAY,MISSOURI,2016
"Cooper County, Missouri",053,17613.0,38.8,44917.0,22822.0,2137.0,12.133083517856129,COOPER,MISSOURI,2016
"Gentry County, Missouri",075,6745.0,41.8,44024.0,20726.0,1039.0,15.404002965159377,GENTRY,MISSOURI,2016
"Mississippi County, Missouri",133,14112.0,38.5,29214.0,17049.0,3752.0,26.58730158730159,MISSISSIPPI,MISSOURI,2016
"Ozark County, Missouri",153,9450.0,51.0,31087.0,16706.0,2546.0,26.941798941798943,OZARK,MISSOURI,2016
"Bollinger County, Missouri",017,12282.0,43.5,39493.0,19987.0,2881.0,23.45709167887966,BOLLINGER,MISSOURI,2016
"Knox County, Missouri",103,3997.0,43.6,38816.0,21471.0,786.0,19.664748561421067,KNOX,MISSOURI,2016
"Montgomery County, Missouri",139,11820.0,44.0,41096.0,21301.0,1999.0,16.912013536379018,MONTGOMERY,MISSOURI,2016
"Stoddard County, Missouri",207,29788.0,42.2,38096.0,21174.0,4848.0,16.2750100711696,STODDARD,MISSOURI,2016
"Audrain County, Missouri",007,25868.0,40.1,41930.0,19692.0,4193.0,16.209216019792795,AUDRAIN,MISSOURI,2016
"Greene County, Missouri",077,285449.0,35.7,41908.0,24537.0,51145.0,17.917386293173212,GREENE,MISSOURI,2016
"St. Clair County, Missouri",185,9444.0,49.8,33750.0,19370.0,2052.0,21.72808132147395,ST. CLAIR,MISSOURI,2016
"Schuyler County, Missouri",197,4396.0,41.3,37583.0,19152.0,951.0,21.633303002729754,SCHUYLER,MISSOURI,2016
"Camden County, Missouri",029,44152.0,50.1,46747.0,24484.0,7943.0,17.990125022649032,CAMDEN,MISSOURI,2016
"Jefferson County, Missouri",099,222453.0,38.8,58232.0,26021.0,24089.0,10.828804286748213,JEFFERSON,MISSOURI,2016
"New Madrid County, Missouri",143,18229.0,40.9,31615.0,19011.0,4370.0,23.972790608371277,NEW MADRID,MISSOURI,2016
"Ralls County, Missouri",173,10225.0,44.9,48919.0,24099.0,1268.0,12.400977995110024,RALLS,MISSOURI,2016
"Custer County, Montana",017,11980.0,40.7,50146.0,26742.0,1289.0,10.759599332220366,CUSTER,MONTANA,2016
"Powder River County, Montana",075,1648.0,52.0,47955.0,29393.0,124.0,7.524271844660194,POWDER RIVER,MONTANA,2016
"Roosevelt County, Montana",085,11230.0,30.2,34481.0,16885.0,2953.0,26.295636687444347,ROOSEVELT,MONTANA,2016
"Liberty County, Montana",051,2292.0,46.7,46597.0,32427.0,349.0,15.226876090750435,LIBERTY,MONTANA,2016
"Richland County, Montana",083,11392.0,38.0,65638.0,33949.0,981.0,8.611306179775282,RICHLAND,MONTANA,2016
"Toole County, Montana",101,5114.0,40.7,46588.0,23705.0,747.0,14.606961282753227,TOOLE,MONTANA,2016
"Daniels County, Montana",019,1787.0,46.0,51108.0,33909.0,84.0,4.700615556799105,DANIELS,MONTANA,2016
"Pike County, Mississippi",113,39939.0,36.9,31511.0,17316.0,12290.0,30.77192718896317,PIKE,MISSISSIPPI,2016
"Judith Basin County, Montana",045,1981.0,52.0,45347.0,28741.0,249.0,12.569409389197375,JUDITH BASIN,MONTANA,2016
"Deer Lodge County, Montana",023,9176.0,47.3,39212.0,23192.0,1785.0,19.452920662598082,DEER LODGE,MONTANA,2016
"McCone County, Montana",055,1678.0,50.2,42330.0,28736.0,175.0,10.429082240762813,MCCONE,MONTANA,2016
"Rosebud County, Montana",087,9348.0,36.3,55609.0,23387.0,1813.0,19.394522892597347,ROSEBUD,MONTANA,2016
"Dawson County, Montana",021,9431.0,41.4,57591.0,28438.0,1365.0,14.473544693033613,DAWSON,MONTANA,2016
"Broadwater County, Montana",007,5692.0,46.7,50946.0,29598.0,471.0,8.274771609276177,BROADWATER,MONTANA,2016
"Cameron County, Pennsylvania",023,4807.0,50.4,40347.0,25716.0,602.0,12.523403370085292,CAMERON,PENNSYLVANIA,2016
"Bucks County, Pennsylvania",017,626220.0,43.3,79559.0,39958.0,36635.0,5.850180447765961,BUCKS,PENNSYLVANIA,2016
"Lehigh County, Pennsylvania",077,358792.0,39.5,57685.0,29587.0,45552.0,12.695935249392406,LEHIGH,PENNSYLVANIA,2016
"Clarion County, Pennsylvania",031,38939.0,40.8,42890.0,22451.0,6941.0,17.825316520711883,CLARION,PENNSYLVANIA,2016
"Greene County, Pennsylvania",059,37669.0,42.0,49116.0,24389.0,5141.0,13.647827125753272,GREENE,PENNSYLVANIA,2016
"Luzerne County, Pennsylvania",079,318917.0,43.0,46577.0,25899.0,48174.0,15.105497668672413,LUZERNE,PENNSYLVANIA,2016
"Nez Perce County, Idaho",069,39995.0,41.2,49541.0,25179.0,5266.0,13.166645830728841,NEZ PERCE,IDAHO,2016
"Jerome County, Idaho",053,22694.0,32.4,44447.0,18214.0,3786.0,16.682823653829207,JEROME,IDAHO,2016
"Kootenai County, Idaho",055,147716.0,39.7,50924.0,26514.0,18412.0,12.4644588263966,KOOTENAI,IDAHO,2016
"Lewis County, Idaho",061,3826.0,47.9,38068.0,22589.0,598.0,15.6299006795609,LEWIS,IDAHO,2016
"Minidoka County, Idaho",067,20331.0,35.4,46147.0,22103.0,3584.0,17.62825242240913,MINIDOKA,IDAHO,2016
"Twin Falls County, Idaho",083,80955.0,34.6,45500.0,21682.0,12417.0,15.338150824532148,TWIN FALLS,IDAHO,2016
"San Diego County, California",073,3253356.0,35.3,66529.0,32482.0,444024.0,13.648183598720829,SAN DIEGO,CALIFORNIA,2016
"Tulare County, California",107,455769.0,30.4,42789.0,18257.0,127130.0,27.893516233004,TULARE,CALIFORNIA,2016
"Yolo County, California",113,209671.0,30.9,57663.0,28996.0,38898.0,18.551921820375732,YOLO,CALIFORNIA,2016
"Humboldt County, California",023,135182.0,37.6,42685.0,24038.0,27641.0,20.447248894083533,HUMBOLDT,CALIFORNIA,2016
"Nevada County, California",057,98639.0,49.5,57429.0,33385.0,11835.0,11.998296819716339,NEVADA,CALIFORNIA,2016
"Alpine County, California",003,1184.0,42.8,62375.0,26783.0,221.0,18.66554054054054,ALPINE,CALIFORNIA,2016
"Madera County, California",039,153366.0,33.5,45742.0,19021.0,32043.0,20.893157544697,MADERA,CALIFORNIA,2016
"Mendocino County, California",045,87409.0,42.3,43510.0,25278.0,17366.0,19.867519362994656,MENDOCINO,CALIFORNIA,2016
"Santa Cruz County, California",087,270931.0,37.0,70088.0,34732.0,39211.0,14.472688618135244,SANTA CRUZ,CALIFORNIA,2016
"Trinity County, California",105,13180.0,50.6,35270.0,22387.0,2607.0,19.77996965098634,TRINITY,CALIFORNIA,2016
"Los Angeles County, California",037,10057155.0,35.8,57952.0,29301.0,1764081.0,17.54055694677073,LOS ANGELES,CALIFORNIA,2016
"Riverside County, California",065,2323892.0,34.8,57972.0,24443.0,376689.0,16.20940215810373,RIVERSIDE,CALIFORNIA,2016
"San Bernardino County, California",071,2106754.0,32.7,54469.0,21857.0,392195.0,18.616079523285585,SAN BERNARDINO,CALIFORNIA,2016
"Santa Clara County, California",085,1885056.0,36.8,101173.0,46034.0,172213.0,9.135696764446255,SANTA CLARA,CALIFORNIA,2016
"Marin County, California",041,259358.0,45.7,100310.0,63608.0,20445.0,7.882926302639595,MARIN,CALIFORNIA,2016
"Placer County, California",061,370571.0,41.5,76926.0,37914.0,31932.0,8.616972186166754,PLACER,CALIFORNIA,2016
"Siskiyou County, California",093,43668.0,47.9,38524.0,23542.0,9524.0,21.81002106805899,SISKIYOU,CALIFORNIA,2016
"Shasta County, California",089,179228.0,42.3,45582.0,25094.0,30945.0,17.26571741022608,SHASTA,CALIFORNIA,2016
"Solano County, California",095,429596.0,37.5,69227.0,30251.0,53265.0,12.398858462369295,SOLANO,CALIFORNIA,2016
"Del Norte County, California",015,27628.0,38.1,42363.0,20282.0,5219.0,18.89025626176343,DEL NORTE,CALIFORNIA,2016
"Glenn County, California",021,27976.0,36.9,41699.0,20362.0,5578.0,19.93851873034029,GLENN,CALIFORNIA,2016
"Butte County, California",007,223877.0,36.9,44366.0,25077.0,46456.0,20.750680060926314,BUTTE,CALIFORNIA,2016
"Plumas County, California",063,18754.0,51.7,50125.0,31292.0,2346.0,12.509331342646902,PLUMAS,CALIFORNIA,2016
"San Luis Obispo County, California",079,278680.0,39.0,64014.0,32335.0,37208.0,13.35151428161332,SAN LUIS OBISPO,CALIFORNIA,2016
"Kern County, California",029,871337.0,31.2,49788.0,21094.0,194354.0,22.30526191358797,KERN,CALIFORNIA,2016
"Ventura County, California",111,843110.0,37.3,78593.0,34331.0,88486.0,10.49519042592307,VENTURA,CALIFORNIA,2016
"Armstrong County, Pennsylvania",005,67512.0,46.0,45879.0,24634.0,8786.0,13.013982699371963,ARMSTRONG,PENNSYLVANIA,2016
"Clinton County, Pennsylvania",035,39536.0,37.9,47163.0,22084.0,6436.0,16.278834479967625,CLINTON,PENNSYLVANIA,2016
"Carbon County, Pennsylvania",025,64330.0,45.5,50822.0,25743.0,7621.0,11.846727809731075,CARBON,PENNSYLVANIA,2016
"Centre County, Pennsylvania",027,159178.0,30.8,54407.0,27584.0,27170.0,17.068941687921697,CENTRE,PENNSYLVANIA,2016
"Northumberland County, Pennsylvania",097,93590.0,44.2,43701.0,23512.0,12974.0,13.86259215728176,NORTHUMBERLAND,PENNSYLVANIA,2016
"Northampton County, Pennsylvania",095,300520.0,41.9,62753.0,31086.0,26379.0,8.777785172367896,NORTHAMPTON,PENNSYLVANIA,2016
"Venango County, Pennsylvania",121,53460.0,45.8,43885.0,24257.0,7535.0,14.094650205761317,VENANGO,PENNSYLVANIA,2016
"Beaver County, Pennsylvania",007,169205.0,44.8,51887.0,28018.0,18036.0,10.659259478147808,BEAVER,PENNSYLVANIA,2016
"Lackawanna County, Pennsylvania",069,213006.0,42.2,46673.0,26179.0,31288.0,14.688788109255139,LACKAWANNA,PENNSYLVANIA,2016
"McKean County, Pennsylvania",083,42609.0,42.5,44023.0,24303.0,6705.0,15.736112088995283,MCKEAN,PENNSYLVANIA,2016
"Fayette County, Pennsylvania",051,134229.0,44.4,40511.0,22863.0,24277.0,18.086255578153754,FAYETTE,PENNSYLVANIA,2016
"Montgomery County, Pennsylvania",091,815876.0,41.2,81902.0,42995.0,52250.0,6.404159455603548,MONTGOMERY,PENNSYLVANIA,2016
"Clearfield County, Pennsylvania",033,81170.0,43.9,43361.0,21650.0,11196.0,13.793273376863374,CLEARFIELD,PENNSYLVANIA,2016
"Lebanon County, Pennsylvania",075,136950.0,41.2,56191.0,27051.0,14293.0,10.436655713764148,LEBANON,PENNSYLVANIA,2016
"Lycoming County, Pennsylvania",081,116313.0,41.2,48731.0,24855.0,15932.0,13.697523062770284,LYCOMING,PENNSYLVANIA,2016
"Montour County, Pennsylvania",093,18404.0,43.2,55233.0,31293.0,1763.0,9.57943925233645,MONTOUR,PENNSYLVANIA,2016
"Warren County, Pennsylvania",123,40649.0,46.4,44977.0,25414.0,5042.0,12.403749169721273,WARREN,PENNSYLVANIA,2016
"Butler County, Pennsylvania",019,185974.0,43.0,63345.0,33406.0,15257.0,8.203834944669685,BUTLER,PENNSYLVANIA,2016
"Elk County, Pennsylvania",047,31111.0,46.6,47917.0,25753.0,2688.0,8.64003085725306,ELK,PENNSYLVANIA,2016
"Lancaster County, Pennsylvania",071,533110.0,38.5,59237.0,28152.0,55977.0,10.500084410346833,LANCASTER,PENNSYLVANIA,2016
"Mercer County, Pennsylvania",085,114598.0,44.1,45831.0,24399.0,14962.0,13.056074277037993,MERCER,PENNSYLVANIA,2016
"Potter County, Pennsylvania",105,17239.0,46.3,40921.0,22929.0,2395.0,13.892917222576715,POTTER,PENNSYLVANIA,2016
"Tioga County, Pennsylvania",117,42031.0,43.2,48449.0,24626.0,5509.0,13.106992457947705,TIOGA,PENNSYLVANIA,2016
"Newport County, Rhode Island",005,82714.0,44.2,71347.0,42086.0,7292.0,8.81591991682182,NEWPORT,RHODE ISLAND,2016
"Providence County, Rhode Island",007,631344.0,37.3,50637.0,27809.0,104178.0,16.500988367672775,PROVIDENCE,RHODE ISLAND,2016
"Bristol County, Rhode Island",001,49228.0,44.1,73096.0,40998.0,3246.0,6.593808401722597,BRISTOL,RHODE ISLAND,2016
"Aiken County, South Carolina",003,165146.0,40.8,46454.0,25602.0,28253.0,17.10789241035205,AIKEN,SOUTH CAROLINA,2016
"Allendale County, South Carolina",005,9589.0,39.3,24817.0,12649.0,2519.0,26.269684012931485,ALLENDALE,SOUTH CAROLINA,2016
"Edgefield County, South Carolina",037,26388.0,42.3,48114.0,22695.0,4002.0,15.165984538426558,EDGEFIELD,SOUTH CAROLINA,2016
"Chester County, South Carolina",023,32435.0,41.3,34319.0,19858.0,7554.0,23.28965623554802,CHESTER,SOUTH CAROLINA,2016
"Colleton County, South Carolina",029,37884.0,42.2,33918.0,20297.0,7733.0,20.4123112659698,COLLETON,SOUTH CAROLINA,2016
"Marion County, South Carolina",067,31975.0,40.2,30562.0,18373.0,8225.0,25.723221266614544,MARION,SOUTH CAROLINA,2016
"Lexington County, South Carolina",063,277702.0,38.8,55412.0,28141.0,37445.0,13.483878402028074,LEXINGTON,SOUTH CAROLINA,2016
"Oconee County, South Carolina",073,75375.0,44.9,41818.0,25944.0,13806.0,18.31641791044776,OCONEE,SOUTH CAROLINA,2016
"Berkeley County, South Carolina",015,199081.0,35.6,54484.0,25992.0,25772.0,12.945484501283397,BERKELEY,SOUTH CAROLINA,2016
"Charleston County, South Carolina",019,380673.0,36.8,54931.0,33700.0,60063.0,15.77810877051958,CHARLESTON,SOUTH CAROLINA,2016
"Georgetown County, South Carolina",043,60804.0,47.9,45299.0,26601.0,11514.0,18.936254193803038,GEORGETOWN,SOUTH CAROLINA,2016
"Marlboro County, South Carolina",069,27702.0,39.4,32601.0,15849.0,6551.0,23.648112049671504,MARLBORO,SOUTH CAROLINA,2016
"Anderson County, South Carolina",007,192709.0,40.5,43518.0,23341.0,30879.0,16.023641864157874,ANDERSON,SOUTH CAROLINA,2016
